cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
2.24,f,e,f,e,n,3.76,3.29,w,t,e,d,u
12.12,x,y,t,p,o,9.04,27.22,e,f,f,d,a
1.14,x,y,f,f,f,2.97,4.79,y,f,f,d,u
6.17,b,n,f,d,y,5.84,6.88,y,t,no_data,d,u
10.6,f,n,f,d,w,10.41,16.61,n,t,no_data,d,u
5.73,f,y,f,s,y,6.19,14.65,y,f,f,d,a
5.94,s,n,f,d,w,4.49,7.44,w,f,f,l,u
4.42,o,w,f,f,f,5.22,25.46,w,t,f,d,u
3.77,f,o,f,a,w,6.2,5.25,o,f,f,d,a
12.01,x,n,t,p,y,7.26,23.63,n,f,f,d,a
8.22,x,n,f,p,y,7.5,12.86,n,f,f,g,a
3.31,f,n,f,x,y,3.88,2.77,n,f,f,d,a
3.37,f,p,f,e,n,4.26,3.45,w,t,e,m,a
6.52,f,n,t,d,y,4.56,7.46,n,f,f,d,u
6.85,f,y,f,x,y,5.66,10.47,w,f,f,d,u
4.7,x,o,f,a,n,5.42,6.64,n,t,z,d,a
8.15,x,w,t,no_data,g,8.49,15.05,w,t,l,g,u
0.68,x,o,f,d,o,4.39,0.97,y,f,f,g,a
7.1,x,r,t,s,w,6.89,15.94,n,f,f,d,a
0.7,x,n,f,a,n,3.9,1.07,k,f,f,d,w
3.38,s,u,t,d,p,4.54,6.1,n,f,f,d,u
6.24,x,k,f,a,w,3.71,14.39,w,f,f,d,a
9.92,f,r,t,d,n,5.88,12.09,n,f,f,h,u
8.92,x,n,f,a,n,10.09,17.23,n,f,f,d,a
1.96,f,l,f,a,w,3.16,2.3,w,f,f,g,u
6.92,x,y,f,s,y,5.83,14.25,y,f,f,d,a
3.02,o,w,f,f,f,4.79,21.76,w,t,f,d,u
5.47,o,r,f,no_data,y,1.47,14.27,y,f,f,d,w
6.35,c,n,f,f,f,5.19,19.07,n,f,f,l,s
1.38,c,n,f,a,g,4.68,1.32,g,f,f,l,u
4.29,x,y,f,a,y,3.69,7.86,w,f,f,d,a
6.91,x,e,t,p,r,5.77,12.99,y,f,f,d,a
6.34,x,y,f,f,f,4.52,15.16,y,f,f,d,a
7.67,f,r,f,x,y,7.02,12.76,w,f,f,d,a
2.52,x,n,f,s,p,5.08,8.31,w,t,z,d,a
1.09,b,n,f,no_data,g,3.81,2.45,n,t,f,m,u
4.75,x,n,f,s,n,5.66,6.68,n,f,f,d,a
4.04,o,y,f,f,f,0.0,0.0,f,t,f,d,u
8.66,x,w,f,s,w,6.87,28.99,w,f,f,m,s
11.49,o,e,f,f,f,3.38,25.22,n,f,f,d,u
8.74,f,w,f,s,w,7.22,27.16,w,f,f,m,s
9.87,x,w,t,e,n,9.02,17.31,w,t,r,m,a
3.82,c,y,f,no_data,n,5.6,7.71,w,f,f,d,u
9.53,f,w,f,x,w,10.57,12.34,w,f,f,d,u
3.34,b,n,f,x,w,4.88,3.2,y,f,f,g,u
3.89,f,b,f,x,w,3.74,2.89,n,f,f,l,a
7.5,f,o,f,s,n,8.98,12.65,o,f,f,d,a
7.12,f,e,f,s,y,7.32,15.49,u,f,f,d,a
1.59,x,n,f,d,n,2.01,2.58,n,f,f,d,a
11.67,x,n,t,p,o,9.35,30.78,u,f,f,d,u
3.21,x,y,f,x,w,5.22,6.56,w,f,f,d,a
1.51,f,u,f,a,w,2.19,2.97,u,f,f,d,a
3.35,b,n,f,no_data,k,6.94,3.12,w,f,f,d,a
1.54,x,y,f,d,n,1.92,2.3,n,f,f,d,a
7.43,b,w,f,e,w,11.84,11.69,w,t,l,d,a
10.25,o,e,f,f,f,2.21,21.74,n,f,f,d,u
3.98,x,y,f,no_data,y,9.0,7.82,y,t,z,d,w
5.89,f,y,f,s,y,4.71,10.77,y,f,f,d,a
3.82,f,n,f,a,g,5.0,3.04,n,f,f,d,w
5.79,f,n,f,e,p,5.11,13.12,w,t,r,w,a
10.27,x,y,t,p,o,6.57,22.85,u,f,f,d,u
3.56,x,p,f,x,w,4.31,5.83,w,f,f,d,u
7.78,p,n,f,a,w,6.09,13.63,w,f,f,g,a
8.25,x,n,f,s,g,5.79,8.89,n,f,f,d,a
5.09,x,n,t,s,w,3.63,13.72,w,f,f,d,a
8.43,x,n,t,p,y,8.17,18.69,n,t,p,d,a
8.56,x,n,f,p,p,10.94,33.08,n,f,f,d,a
7.06,f,w,f,e,k,4.73,13.11,w,t,e,m,u
5.19,s,n,f,d,w,3.66,6.43,w,f,f,l,a
4.27,f,n,f,x,p,5.33,3.61,n,f,f,m,u
6.35,x,e,f,a,n,7.67,10.29,n,t,z,d,a
6.83,x,e,f,d,w,8.92,15.65,n,t,no_data,d,u
5.11,f,y,f,x,u,6.88,3.96,w,f,f,d,u
1.02,b,n,f,no_data,g,3.05,2.51,n,t,f,g,u
5.88,x,n,f,e,w,4.46,9.27,n,f,f,d,u
1.22,f,l,f,a,p,2.06,2.09,w,f,f,g,a
5.0,f,n,f,x,w,6.5,9.61,n,f,f,l,a
6.4,x,n,f,e,n,4.62,12.47,w,t,r,w,a
8.71,x,y,f,x,w,7.01,18.56,w,f,f,d,a
2.71,b,p,f,a,r,4.87,6.33,y,f,f,g,u
7.11,x,r,f,no_data,w,10.92,15.87,w,t,p,d,a
2.81,f,o,f,d,y,3.33,5.1,y,f,f,m,a
5.0,x,n,f,e,w,4.6,9.21,n,f,f,d,a
6.4,s,e,t,d,w,4.98,8.33,e,f,f,d,a
1.08,b,g,f,no_data,g,3.06,1.59,w,f,f,d,w
8.89,x,g,t,s,w,6.14,15.72,n,f,f,d,u
11.98,s,w,t,d,y,6.04,24.39,w,f,f,d,u
2.66,b,n,f,no_data,k,7.19,3.05,w,f,f,d,s
7.97,f,o,f,s,n,10.21,13.14,o,f,f,d,a
3.48,f,n,f,no_data,n,6.71,6.47,w,f,f,d,u
0.67,x,o,f,d,o,4.18,0.98,y,f,f,g,a
10.87,f,l,f,s,u,7.63,20.34,u,f,f,l,w
0.79,f,o,f,d,o,4.84,1.04,y,f,f,g,u
8.12,x,n,f,d,w,6.1,10.86,n,f,f,l,a
3.57,b,g,f,a,g,4.87,3.42,n,f,f,d,s
3.0,b,g,f,a,n,6.6,2.2,n,f,f,g,a
3.08,f,y,f,a,y,5.03,5.98,y,f,f,g,a
4.03,b,n,f,x,w,5.1,3.09,y,f,f,g,u
2.09,b,o,f,no_data,n,6.0,2.88,n,f,f,d,u
7.55,s,p,t,d,p,7.91,13.94,p,t,f,d,a
15.66,x,n,t,e,w,11.34,18.42,w,t,no_data,d,u
6.96,f,o,f,s,n,9.01,13.06,n,f,f,d,a
8.86,x,w,f,s,w,7.61,31.29,w,f,f,m,s
1.31,x,n,f,d,n,2.29,2.52,n,f,f,d,a
4.83,x,n,f,s,g,5.21,6.93,n,f,f,d,w
8.57,f,n,f,x,w,6.03,17.55,w,f,f,d,a
5.99,c,n,f,e,w,11.45,11.86,n,f,f,d,u
1.14,b,y,f,no_data,k,4.18,2.81,n,t,f,m,a
10.82,x,y,t,p,o,9.27,32.41,u,f,f,d,a
6.65,f,n,f,s,w,6.89,10.67,n,f,f,d,a
3.84,x,e,f,no_data,e,4.69,4.87,e,f,f,d,a
3.23,x,y,f,a,y,4.6,10.36,w,f,f,d,u
6.17,x,g,t,p,g,11.06,23.85,w,f,f,d,a
2.45,o,g,f,f,f,0.0,0.0,f,f,f,d,u
7.15,s,y,f,a,w,5.53,16.53,g,f,f,d,a
9.62,x,g,t,x,u,9.33,19.44,g,f,f,d,a
11.45,s,w,f,a,y,5.5,20.62,w,f,f,d,a
1.67,c,n,f,a,g,5.32,1.75,g,f,f,l,a
8.93,o,n,f,no_data,w,4.36,21.62,n,f,f,d,a
2.78,x,n,f,p,y,4.99,10.04,y,f,f,d,a
4.25,f,w,f,e,w,5.1,3.58,w,t,e,d,a
2.13,p,n,f,a,n,6.97,2.49,y,t,e,m,a
9.04,x,n,t,e,p,9.27,17.99,w,t,p,d,a
3.44,s,n,f,f,f,6.58,7.88,y,f,f,d,a
1.74,b,w,f,no_data,n,5.1,2.74,n,f,f,d,s
3.49,f,w,f,d,w,3.92,6.14,w,f,f,m,w
13.94,x,k,f,a,k,5.6,19.83,w,f,f,d,u
0.63,x,e,f,a,n,3.53,0.93,k,f,f,d,u
4.83,p,n,f,no_data,w,6.28,11.35,w,t,z,g,s
9.07,x,n,f,a,n,9.9,14.79,n,f,f,d,a
8.73,x,w,f,x,w,11.42,12.15,w,f,f,d,u
0.54,x,o,f,no_data,y,3.22,0.63,w,f,f,d,u
7.37,f,y,f,a,w,6.04,15.4,g,f,f,d,a
4.61,p,w,f,e,k,4.19,11.88,w,t,e,g,u
3.1,f,b,f,x,y,4.92,2.64,n,f,f,d,u
7.48,x,y,t,x,y,8.7,17.27,w,f,f,d,a
4.76,f,w,f,e,p,4.27,10.88,w,t,e,m,u
3.92,c,y,f,no_data,n,5.63,7.35,w,f,f,d,a
6.47,f,y,f,f,f,4.49,14.08,y,f,f,d,u
8.28,o,n,f,f,f,3.12,25.4,n,f,f,d,s
8.82,s,r,t,d,o,5.76,12.71,w,t,f,d,a
8.4,f,r,f,no_data,w,10.91,15.98,w,t,g,d,u
6.38,s,g,t,d,w,4.38,12.08,r,f,f,d,u
6.06,s,n,f,p,n,3.69,4.29,n,t,f,d,u
12.48,s,w,t,d,w,5.96,25.78,w,f,f,d,u
6.05,x,n,t,p,y,8.96,15.77,y,f,f,d,u
10.7,s,o,t,d,o,5.63,14.2,w,t,f,d,u
3.93,x,o,f,p,n,5.13,9.06,e,f,f,d,u
0.83,x,o,f,no_data,y,3.4,0.76,y,f,f,d,u
3.11,s,g,t,d,p,4.67,5.76,n,f,f,d,a
6.36,s,e,t,d,w,5.54,8.28,n,f,f,d,a
7.56,x,w,f,d,w,3.63,9.91,w,f,f,g,a
11.27,x,n,t,no_data,w,10.58,17.52,w,t,g,d,a
5.8,s,y,f,a,w,4.61,13.7,w,f,f,d,w
5.94,x,n,f,e,w,4.47,8.66,n,f,f,d,u
2.98,s,g,t,d,p,4.19,5.33,g,f,f,d,a
12.32,f,g,f,e,w,11.1,15.04,w,t,g,d,a
9.64,x,l,f,x,w,6.26,13.14,w,f,f,d,a
7.84,f,n,f,a,y,5.33,18.72,w,f,f,d,u
10.09,s,p,t,d,p,8.28,17.67,p,t,f,d,a
2.49,f,k,f,a,p,3.24,2.7,w,f,f,g,u
5.21,f,o,f,a,y,6.92,5.65,n,f,f,d,s
2.72,x,e,f,a,w,7.09,2.61,w,f,f,d,a
8.41,x,n,f,a,w,7.37,13.73,w,f,f,d,a
4.49,f,n,f,x,w,6.61,9.33,n,f,f,l,a
5.35,x,n,f,x,w,5.71,6.9,n,t,r,d,a
4.48,o,w,f,f,f,5.66,31.28,w,t,f,d,u
1.82,b,n,f,a,g,5.0,1.99,n,f,f,d,a
3.67,x,y,f,a,y,3.51,8.81,w,f,f,d,u
1.47,b,w,f,no_data,n,5.44,2.93,n,f,f,m,s
7.27,x,y,f,a,k,7.82,8.45,n,t,z,g,u
6.51,x,y,f,s,y,6.48,16.63,y,f,f,d,a
7.85,x,n,t,p,y,7.28,16.74,n,t,p,d,u
1.69,p,n,f,a,n,6.37,2.42,y,t,e,m,a
7.49,x,n,f,a,y,10.76,10.42,y,t,no_data,d,a
9.63,f,e,f,no_data,w,6.84,25.55,n,t,e,d,a
7.22,x,w,t,no_data,p,7.46,12.91,w,t,l,g,u
4.67,x,o,f,p,n,7.22,13.79,e,f,f,d,a
1.28,x,n,f,no_data,k,5.0,2.6,n,f,f,g,a
6.84,x,w,f,d,p,3.38,8.85,w,f,f,g,a
4.59,x,r,f,a,r,5.15,6.8,r,f,f,d,u
0.67,x,o,f,d,o,4.68,1.0,y,f,f,g,u
4.44,s,u,f,a,w,4.41,7.69,w,f,f,d,u
8.76,s,p,t,d,p,7.39,14.36,p,t,f,d,a
7.58,x,y,t,p,y,6.8,16.3,y,f,f,d,u
11.91,x,n,t,e,w,9.41,17.66,w,t,no_data,g,u
9.77,x,n,t,p,y,7.33,22.21,n,f,f,d,u
1.39,x,n,f,no_data,k,4.8,2.51,n,f,f,g,u
8.79,s,w,t,d,o,5.51,17.19,w,f,f,d,a
1.55,c,n,f,a,g,4.9,1.51,g,f,f,d,u
6.06,x,g,f,s,y,3.94,6.58,w,f,f,d,a
1.51,b,n,f,a,g,5.08,2.02,n,f,f,d,a
7.0,f,b,f,x,w,7.08,10.34,n,f,f,l,a
8.2,x,n,f,p,p,8.46,30.43,n,f,f,d,u
1.41,x,n,f,no_data,n,5.14,2.46,n,f,f,g,u
3.02,b,g,f,a,n,9.08,2.5,g,f,f,g,u
11.34,x,y,t,p,e,9.67,28.15,u,f,f,d,a
1.63,f,n,f,no_data,n,6.67,2.85,y,f,f,g,a
2.87,f,w,f,d,w,2.74,5.95,w,f,f,m,w
7.52,x,p,f,x,w,6.51,15.89,w,f,f,d,a
8.72,p,n,f,p,p,10.71,29.51,n,f,f,d,u
8.74,x,n,t,p,y,7.83,17.34,n,t,p,d,a
9.92,f,n,t,no_data,w,10.17,16.21,w,t,g,d,a
10.23,x,n,f,s,g,8.25,21.93,u,f,f,g,w
5.14,x,n,f,x,n,5.01,4.57,n,t,r,d,u
10.79,f,n,t,no_data,w,12.07,16.87,w,t,g,d,a
6.16,x,e,f,a,w,8.01,9.31,e,t,z,d,a
0.62,x,y,f,no_data,y,3.51,0.75,w,f,f,d,a
4.28,x,w,f,x,w,5.51,3.48,w,f,f,d,u
6.4,f,k,f,a,w,4.51,14.55,w,f,f,d,a
4.29,b,n,f,no_data,n,10.52,6.05,w,t,no_data,g,w
8.59,x,n,f,p,w,9.98,26.18,n,f,f,d,a
3.52,b,n,f,no_data,u,5.63,4.43,w,f,f,d,u
3.68,b,n,f,x,w,4.2,3.13,y,f,f,g,a
5.48,s,y,f,f,f,4.61,15.22,y,f,f,d,a
7.22,f,n,f,x,w,6.14,15.97,w,f,f,d,a
3.28,b,w,f,x,w,4.44,2.93,y,f,f,g,a
6.54,x,n,t,no_data,w,9.53,13.56,w,t,g,d,u
3.26,f,n,f,no_data,n,5.69,6.12,w,f,f,d,u
6.31,s,o,f,d,b,6.24,12.55,w,f,f,d,w
9.72,s,r,t,d,o,4.6,12.92,w,t,f,d,u
6.86,p,n,f,f,f,5.63,20.75,n,f,f,l,s
4.5,c,y,f,no_data,r,5.6,5.26,w,f,f,d,u
6.16,p,w,f,e,k,4.0,10.77,w,t,e,g,u
5.07,x,n,f,a,y,7.68,6.79,n,f,f,d,s
0.92,x,w,f,a,w,2.48,1.38,n,f,f,l,a
3.95,b,n,f,a,g,6.46,4.17,g,f,f,d,s
5.39,x,n,f,a,n,5.02,6.16,y,t,no_data,d,a
7.59,s,o,f,d,b,6.54,12.88,w,f,f,g,a
9.23,x,n,f,a,n,11.76,14.16,n,f,f,h,a
7.68,x,w,t,no_data,p,8.0,13.93,w,t,l,g,a
11.2,x,n,t,e,p,9.76,18.43,w,t,p,l,a
5.38,s,n,t,d,n,6.96,8.69,n,f,f,d,a
7.79,x,y,f,a,n,7.5,7.85,n,t,z,g,u
9.88,f,e,f,x,w,6.31,19.1,w,f,f,d,u
5.69,x,w,f,d,w,3.52,9.46,w,f,f,d,u
7.96,s,n,f,no_data,w,5.28,22.94,n,f,f,d,u
5.12,c,n,f,e,w,11.26,10.46,n,f,f,d,u
0.73,x,o,f,no_data,y,3.59,0.76,y,f,f,d,a
5.64,x,y,t,x,y,7.22,15.24,w,f,f,d,a
9.09,f,g,f,s,g,5.7,19.2,u,f,f,g,w
3.84,x,n,f,x,n,7.79,8.21,w,t,no_data,g,a
8.45,x,w,f,x,w,10.5,13.14,w,f,f,d,a
2.82,b,k,f,a,k,7.79,2.34,n,f,f,g,a
10.91,s,k,t,d,w,4.99,24.56,g,f,f,d,a
4.19,x,n,f,x,w,7.77,8.56,n,t,no_data,g,a
1.44,x,n,f,d,n,1.25,2.32,n,f,f,d,u
15.34,x,n,t,e,w,11.46,18.69,w,t,no_data,g,u
10.43,x,y,f,a,o,11.72,23.63,y,t,r,d,a
8.86,f,y,f,s,y,7.69,18.59,y,f,f,d,a
2.96,b,n,f,a,k,8.96,2.32,n,f,f,g,a
9.2,p,n,f,p,w,8.44,25.02,n,f,f,d,u
4.93,c,g,f,f,f,5.25,18.05,n,f,f,d,s
2.13,c,u,f,a,n,3.76,3.67,u,f,f,d,u
5.38,s,n,f,d,w,3.5,6.9,w,f,f,l,u
12.79,f,y,f,no_data,w,5.9,26.16,n,t,e,d,a
3.31,x,y,f,a,y,2.89,8.33,w,f,f,d,a
2.93,f,n,f,a,p,7.72,3.59,n,f,f,l,a
0.79,x,o,f,no_data,y,3.61,0.85,y,f,f,d,u
6.98,x,n,f,x,w,7.22,17.4,w,f,f,d,u
5.94,x,w,f,no_data,g,3.42,11.72,y,f,f,d,a
15.0,f,g,f,d,y,2.46,16.08,w,f,f,d,w
2.84,s,w,f,d,p,4.25,2.57,w,f,f,g,u
1.19,x,y,f,f,f,3.39,5.67,y,f,f,d,u
7.75,x,y,t,p,y,7.03,15.22,y,f,f,d,a
2.86,o,o,f,f,f,0.0,0.0,f,t,f,d,u
3.04,b,n,f,no_data,k,10.96,5.86,w,t,no_data,g,w
6.11,f,w,f,s,w,5.19,26.15,w,f,f,m,s
1.53,x,n,f,no_data,g,5.15,2.45,w,f,f,g,a
10.45,x,w,f,s,y,6.23,15.97,n,f,f,d,a
2.17,p,n,f,a,g,7.26,2.64,y,t,e,m,s
8.05,p,n,f,e,w,8.73,16.01,w,t,p,d,a
7.83,x,n,f,p,y,7.9,12.47,n,f,f,d,u
7.2,f,e,f,x,w,5.14,17.02,w,f,f,d,u
7.36,x,n,t,p,y,6.78,13.69,y,f,f,d,a
3.06,s,g,f,d,w,3.02,7.24,w,f,f,g,u
9.01,x,u,t,x,n,9.23,20.75,u,f,f,d,a
2.85,s,n,f,a,p,6.7,3.51,n,f,f,h,u
7.93,f,y,f,x,y,6.58,12.03,w,f,f,d,u
3.59,x,e,f,a,e,3.94,6.26,o,f,f,m,w
8.99,x,n,f,a,k,8.97,9.14,n,t,z,d,u
2.61,f,n,t,d,n,2.67,5.28,n,f,f,d,u
8.98,x,o,f,a,o,12.14,21.7,o,t,r,d,u
3.89,x,n,f,s,y,4.65,8.88,w,f,f,d,a
2.96,f,r,f,a,y,4.44,5.2,y,f,f,g,a
6.62,s,y,f,a,w,5.39,14.09,w,f,f,d,a
10.0,x,n,t,p,y,9.81,22.89,n,f,f,d,u
3.96,x,o,f,a,n,4.45,5.94,o,t,z,d,a
10.7,s,o,t,d,o,5.95,13.58,w,t,f,d,u
5.96,x,n,t,p,y,6.71,12.88,y,f,f,d,a
8.21,f,u,f,a,w,4.13,14.46,w,f,f,d,u
11.18,f,n,t,no_data,w,10.23,16.09,w,t,g,d,a
8.12,f,n,t,no_data,w,9.92,14.93,w,t,g,d,u
6.86,s,e,t,d,n,6.22,9.52,e,f,f,d,a
1.59,x,y,f,d,n,1.79,2.37,n,f,f,d,a
0.64,x,y,f,no_data,y,3.55,0.71,w,f,f,d,u
5.73,c,n,f,f,f,5.18,20.98,n,f,f,d,s
6.48,x,l,f,x,w,6.59,19.79,w,f,f,d,u
8.62,x,n,f,a,n,11.73,14.09,n,f,f,d,a
13.77,x,n,t,p,y,9.06,29.56,y,f,f,d,a
2.45,x,b,f,no_data,w,7.1,4.85,w,f,f,d,w
7.63,f,n,f,e,n,5.21,13.71,w,t,l,w,u
4.22,b,g,f,a,g,4.21,2.96,n,f,f,d,w
4.23,x,o,f,p,n,5.98,10.59,e,f,f,d,u
11.84,f,n,f,no_data,w,8.0,26.9,n,t,e,d,a
14.94,s,n,t,d,n,7.51,16.03,n,f,f,d,u
1.27,b,n,f,a,n,4.94,1.4,n,f,f,d,a
4.37,x,n,f,x,w,4.08,5.37,n,t,r,d,s
7.17,s,r,t,d,g,4.3,10.66,r,f,f,d,a
8.91,o,e,f,f,f,3.47,23.95,n,f,f,d,u
2.18,b,n,f,a,g,5.24,1.95,n,f,f,d,u
10.7,f,e,f,no_data,w,5.65,23.52,n,t,e,d,a
2.51,c,y,f,no_data,y,8.79,3.39,y,f,f,g,a
3.06,x,n,f,a,y,5.61,5.35,n,f,f,d,s
6.62,x,n,f,a,n,7.27,7.1,n,t,z,d,u
12.69,f,n,f,a,w,10.04,16.46,n,t,no_data,d,a
2.99,b,w,f,x,w,4.89,3.36,y,f,f,g,u
1.65,x,n,f,no_data,n,5.29,1.69,n,f,f,d,u
11.33,x,r,t,d,n,5.77,14.11,n,f,f,h,a
2.65,x,e,f,a,w,8.66,2.71,w,f,f,d,u
8.07,x,w,f,e,k,5.76,13.3,w,t,e,m,u
4.19,x,n,f,p,n,4.3,9.66,n,f,f,d,a
8.74,x,y,f,p,y,7.9,15.72,y,t,no_data,d,a
5.17,c,y,t,x,r,3.84,12.34,w,f,f,g,a
7.28,x,n,f,p,y,6.85,13.05,n,f,f,g,u
3.96,x,w,f,d,w,4.35,7.05,w,f,f,g,w
7.06,x,n,f,a,n,9.76,13.17,n,f,f,h,a
4.31,b,n,f,no_data,n,10.72,5.89,w,t,no_data,g,a
12.06,x,n,t,p,y,9.03,23.58,n,f,f,d,u
5.36,o,n,f,no_data,w,0.0,0.0,f,f,f,d,a
0.78,f,o,f,d,o,5.23,1.11,o,f,f,g,u
7.06,f,e,t,d,y,6.5,10.6,n,f,f,d,u
2.99,x,p,f,a,e,4.71,6.14,e,f,f,g,w
5.68,x,n,f,e,w,6.86,15.3,w,t,p,d,a
8.43,x,n,f,e,w,8.61,17.4,w,t,p,d,a
1.15,s,y,f,f,f,4.09,5.28,y,f,f,d,a
4.38,s,u,f,a,g,5.3,5.81,u,f,f,l,a
12.61,x,g,f,e,w,11.0,14.48,w,t,e,d,u
2.46,f,n,f,no_data,y,8.72,3.05,y,f,f,g,a
8.31,x,n,t,p,y,7.14,16.57,n,t,p,d,a
2.64,s,n,t,d,n,3.22,5.42,n,f,f,d,a
8.13,x,y,f,a,y,9.73,10.02,y,t,no_data,d,a
3.31,x,w,f,x,p,6.89,3.56,n,f,f,l,u
8.46,x,w,f,d,w,3.61,9.56,w,f,f,g,a
3.41,s,u,f,a,w,4.19,7.12,y,f,f,d,u
12.74,s,o,t,d,o,7.28,18.2,w,f,f,d,a
12.58,f,w,f,d,y,2.49,14.45,w,f,f,d,a
6.76,p,w,f,e,k,5.07,11.88,w,t,e,m,a
3.32,b,n,f,x,w,5.09,2.85,y,f,f,g,u
5.65,f,n,f,s,w,5.17,7.45,w,f,f,m,a
3.2,f,o,t,d,y,3.54,6.23,n,f,f,d,a
9.02,x,n,t,e,p,9.24,18.29,w,t,p,l,a
6.09,x,n,f,s,n,5.71,6.66,n,f,f,d,a
6.19,s,o,f,d,y,4.17,7.57,o,f,f,d,a
4.47,x,n,f,a,n,4.57,5.8,n,t,z,d,w
8.17,x,y,f,f,f,6.46,16.22,y,f,f,d,a
10.43,s,r,f,x,n,7.76,25.76,n,f,f,d,a
3.42,o,g,f,f,f,0.0,0.0,f,f,f,d,w
10.77,x,n,t,e,p,9.12,17.94,w,t,l,d,a
9.12,f,w,f,d,w,2.78,16.86,w,f,f,d,w
7.94,s,n,f,no_data,w,5.9,24.16,n,f,f,d,a
5.2,f,g,f,d,w,5.19,9.2,n,f,f,l,a
1.51,x,n,f,no_data,k,5.11,2.63,w,f,f,g,u
2.16,x,l,f,a,w,3.95,2.41,w,f,f,g,u
7.46,s,w,f,d,w,3.49,9.78,w,f,f,g,u
5.3,x,n,t,s,w,4.44,12.47,w,f,f,d,a
8.5,x,p,f,s,p,4.44,9.58,p,f,f,d,a
3.93,s,u,f,a,w,5.01,7.27,y,f,f,d,u
1.0,c,n,t,a,w,5.37,1.01,n,f,f,h,a
9.26,f,l,f,d,w,2.21,11.66,w,f,f,d,a
5.76,x,e,f,no_data,g,4.28,13.09,y,f,f,d,a
6.27,s,n,f,p,n,3.79,5.69,n,t,f,d,u
8.28,x,g,f,a,w,9.08,15.74,w,f,f,d,u
3.12,x,o,f,a,n,4.42,6.53,o,t,z,d,w
4.09,x,e,f,x,w,5.63,7.53,w,f,f,d,u
7.39,f,u,f,s,y,6.33,16.08,y,f,f,d,a
3.33,s,n,f,f,f,6.72,7.72,y,f,f,d,a
1.34,o,n,f,no_data,n,3.29,1.25,n,f,f,d,s
0.7,b,y,f,no_data,k,3.5,2.38,n,t,f,g,a
6.23,x,g,f,s,g,4.66,17.25,u,f,f,g,a
6.94,f,y,f,x,n,6.73,10.43,w,f,f,d,a
6.79,x,w,t,no_data,g,8.51,13.64,w,t,l,g,a
10.45,f,u,f,s,y,6.89,18.53,e,f,f,d,a
6.22,s,y,f,a,w,5.13,12.95,g,f,f,d,u
10.37,x,n,f,a,w,10.58,30.34,w,f,f,d,u
1.61,c,n,f,a,g,5.15,1.78,g,f,f,d,u
3.1,s,n,t,d,n,3.32,5.84,n,f,f,d,u
9.67,f,e,f,s,y,8.21,21.3,y,f,f,d,a
4.3,x,w,f,x,n,8.08,8.85,w,t,no_data,d,s
1.13,p,g,f,no_data,g,3.02,1.68,w,f,f,d,u
4.33,x,y,f,f,f,4.59,14.46,y,f,f,d,a
7.36,x,u,f,a,w,3.93,13.48,w,f,f,d,a
9.18,f,n,f,s,w,6.72,11.72,n,f,f,d,u
15.58,x,w,t,d,n,7.49,29.52,w,f,f,d,a
7.5,s,g,f,s,p,6.85,18.78,u,f,f,d,a
6.34,x,n,f,e,w,7.75,15.82,w,t,p,d,a
4.38,f,u,f,a,w,4.49,7.99,y,f,f,d,a
6.9,x,b,f,x,w,6.41,8.93,n,f,f,l,a
3.42,x,n,f,no_data,n,5.8,6.18,w,f,f,d,u
11.12,f,n,f,s,b,7.63,20.53,u,f,f,d,a
7.8,x,n,f,s,g,5.68,7.99,n,f,f,d,w
11.36,x,y,t,p,e,6.68,23.65,u,f,f,d,a
1.54,f,y,f,no_data,n,6.4,2.61,y,f,f,g,u
9.26,p,w,t,e,n,7.56,16.19,w,t,l,m,u
0.85,c,e,t,a,w,4.5,0.95,n,f,f,d,u
6.1,x,y,f,f,f,4.27,9.38,y,f,f,d,a
8.71,x,y,f,a,k,8.09,7.58,n,t,z,d,a
8.16,o,o,f,no_data,o,1.72,14.83,n,f,f,d,w
5.45,x,n,f,x,n,5.53,5.95,n,t,r,d,w
1.07,x,n,t,a,w,5.9,1.14,n,f,f,h,a
8.29,f,u,f,s,y,7.57,16.16,e,f,f,d,a
3.73,f,n,f,a,g,5.87,3.36,n,f,f,d,s
8.33,p,n,f,e,w,7.59,16.06,w,t,p,d,a
3.31,s,w,f,d,w,2.89,2.45,w,f,f,g,u
1.07,x,w,f,a,w,3.07,1.37,e,f,f,d,u
0.89,f,o,f,d,o,4.75,0.95,y,f,f,g,u
3.65,x,n,f,p,n,4.11,9.14,y,f,f,d,a
6.32,f,n,f,s,w,5.63,9.85,w,f,f,l,a
5.32,x,w,f,no_data,g,4.33,14.27,y,f,f,d,a
1.37,b,g,f,a,g,4.93,2.13,g,f,f,d,a
3.01,f,b,f,x,y,4.3,2.89,n,f,f,l,a
3.74,b,n,f,x,p,4.73,3.7,g,f,f,g,u
0.86,f,o,f,d,o,5.08,1.06,o,f,f,g,a
0.66,x,y,f,no_data,y,3.52,0.82,y,f,f,d,a
0.94,x,w,f,a,w,2.67,1.35,n,f,f,d,a
7.4,x,y,f,f,f,2.87,11.6,y,f,f,d,a
2.58,s,w,f,d,w,2.91,6.97,w,f,f,g,a
5.37,x,e,f,a,y,7.11,9.81,y,t,z,d,a
6.92,b,n,f,a,y,5.42,6.97,y,t,no_data,d,a
