cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
7.37,f,y,f,a,w,6.52,14.67,w,f,f,d,a
7.26,f,b,f,d,b,6.4,12.67,w,f,f,d,a
2.25,s,n,t,d,n,3.02,5.12,n,f,f,d,a
7.36,x,n,f,p,y,8.03,12.4,n,f,f,g,u
4.34,f,n,f,d,o,6.03,8.21,w,f,f,d,a
0.89,x,n,f,a,n,3.51,1.02,k,f,f,d,u
1.95,b,y,f,no_data,n,6.54,3.22,n,f,f,m,a
7.89,f,r,f,x,n,6.44,10.64,w,f,f,d,u
2.18,x,e,f,a,p,6.59,2.36,n,f,f,d,u
1.64,x,y,f,d,n,2.03,2.72,n,f,f,d,u
1.59,x,y,f,d,w,6.02,2.34,y,f,f,g,u
1.82,s,n,f,d,p,5.49,3.09,n,f,f,h,u
9.44,x,n,f,e,p,8.29,10.73,n,f,f,d,a
1.86,f,k,f,a,p,3.47,2.42,w,f,f,g,a
3.36,x,w,f,d,p,3.48,2.33,w,f,f,g,a
4.46,f,n,f,x,g,6.37,3.82,w,f,f,d,a
3.87,o,w,f,f,f,5.34,30.86,w,t,f,p,a
4.54,x,y,f,a,o,3.89,8.27,w,f,f,d,a
2.83,s,u,f,a,u,5.76,5.59,u,f,f,d,a
4.34,x,y,f,a,y,4.36,8.73,w,f,f,d,a
1.46,x,n,f,no_data,n,5.4,1.75,n,f,f,d,s
4.5,x,e,f,no_data,e,5.27,6.33,e,f,f,d,a
3.21,x,l,f,s,n,5.41,6.45,l,t,e,d,a
7.98,x,e,f,x,w,7.18,17.57,w,f,f,d,a
9.42,o,e,f,f,f,3.88,25.08,n,f,f,d,u
3.11,x,n,f,s,p,4.98,8.18,w,t,z,d,u
2.51,x,n,f,s,n,5.67,7.66,w,t,z,d,a
3.18,x,n,f,a,w,5.93,3.5,y,t,r,h,a
6.63,s,r,t,d,g,4.64,12.12,r,f,f,d,u
6.53,x,g,t,s,w,5.58,14.82,n,f,f,d,a
1.32,p,w,f,no_data,g,3.02,1.5,w,f,f,d,w
12.48,f,g,f,e,w,11.14,12.37,w,t,g,d,u
7.48,x,n,f,a,n,9.19,12.15,n,t,no_data,d,a
3.17,f,n,f,a,g,5.09,2.96,g,f,f,d,u
0.79,x,n,f,a,p,3.52,0.85,k,f,f,d,a
6.79,f,n,f,x,y,5.59,15.17,y,f,f,d,a
3.34,o,w,f,f,f,5.1,28.33,w,t,f,d,a
2.38,x,o,f,a,y,3.0,5.66,y,f,f,h,a
4.13,x,n,f,no_data,n,6.28,7.01,w,f,f,d,a
7.58,p,n,f,a,w,7.93,14.64,g,f,f,d,a
9.77,x,w,f,s,w,7.72,28.87,w,f,f,d,u
5.42,s,n,f,d,w,4.46,8.67,w,f,f,l,u
0.71,x,o,f,d,o,4.89,1.07,o,f,f,g,u
3.44,o,k,f,f,f,4.1,15.69,g,f,f,d,u
13.39,x,r,t,d,n,4.94,25.44,n,f,f,l,u
7.59,f,k,f,a,w,4.8,17.33,w,f,f,d,a
8.82,f,p,f,s,p,5.19,11.21,p,f,f,d,a
3.0,b,n,f,no_data,k,6.58,3.3,w,f,f,d,w
11.68,s,y,f,x,n,6.51,23.51,p,f,f,d,w
5.53,x,n,t,s,w,4.48,12.48,n,f,f,d,a
6.8,x,n,t,p,y,6.93,16.34,y,f,f,d,a
7.91,s,n,t,d,w,4.58,11.53,g,f,f,d,u
9.15,x,n,f,s,p,6.6,19.32,u,f,f,g,w
11.38,s,w,t,d,o,6.13,16.63,w,f,f,d,u
1.39,o,n,f,no_data,n,3.57,1.51,n,f,f,d,w
10.36,x,l,f,x,w,7.74,17.25,w,f,f,d,a
10.69,x,w,t,e,n,6.67,17.11,w,t,r,m,u
6.63,s,r,t,d,o,4.12,11.79,w,t,f,d,a
12.29,f,g,f,e,w,11.22,15.97,w,t,e,d,u
3.1,x,e,f,a,o,3.78,5.93,o,f,f,g,w
3.42,x,n,f,s,n,5.65,9.92,w,t,z,d,a
10.48,x,y,t,p,o,8.61,31.03,e,f,f,d,a
7.31,b,k,f,s,w,6.01,10.4,g,f,f,d,u
2.23,p,n,f,a,g,6.56,2.49,y,t,e,m,u
7.52,x,n,f,a,y,9.93,10.91,n,t,no_data,d,a
3.37,x,n,f,s,p,4.35,3.31,n,f,f,g,u
1.45,x,y,f,d,n,1.72,2.41,n,f,f,d,u
6.91,x,e,f,x,w,6.03,16.36,w,f,f,d,a
10.19,x,n,t,e,p,9.04,17.87,w,t,l,d,a
10.29,s,u,f,s,u,7.84,19.49,u,f,f,d,w
8.15,f,n,f,x,w,9.92,11.71,w,f,f,d,a
9.3,s,p,t,d,p,8.65,14.31,p,t,f,d,a
4.27,s,n,t,d,p,5.56,6.56,g,f,f,d,u
13.09,s,n,t,d,n,7.06,16.73,n,f,f,h,a
1.95,b,n,f,a,g,4.79,1.86,n,f,f,d,a
7.05,x,e,t,p,y,4.54,11.63,y,f,f,d,u
13.57,s,n,f,d,w,7.66,22.92,w,f,f,d,a
3.61,f,p,t,d,p,5.91,7.77,n,f,f,d,a
8.45,f,y,f,x,y,6.95,11.9,w,f,f,d,u
2.7,b,r,f,a,r,4.57,5.71,y,f,f,m,a
3.22,b,n,f,no_data,k,8.2,4.93,w,t,no_data,g,u
5.67,f,y,f,a,w,5.31,11.94,w,f,f,d,a
3.24,s,n,f,d,p,7.36,3.97,n,f,f,l,a
8.98,o,r,f,no_data,y,1.61,14.51,y,f,f,d,a
12.77,s,r,t,d,n,6.71,15.1,n,f,f,h,u
8.6,f,y,f,no_data,w,7.88,24.41,n,t,e,d,w
1.61,p,n,f,a,n,8.04,2.39,y,t,e,m,u
6.94,x,y,t,p,y,8.25,14.44,y,f,f,d,u
9.18,f,y,f,a,w,6.24,15.28,w,f,f,d,u
3.4,s,n,f,f,f,5.97,6.4,y,f,f,d,a
6.2,f,y,f,s,y,5.46,11.74,y,f,f,d,a
2.89,x,e,f,no_data,e,4.64,5.22,e,f,f,d,a
3.14,x,n,f,x,p,8.06,4.03,p,f,f,d,a
5.66,x,g,t,p,g,10.89,23.07,w,f,f,d,u
2.96,b,n,f,no_data,w,5.11,4.37,w,f,f,d,a
6.52,x,k,f,a,w,4.53,15.71,w,f,f,d,a
3.84,x,e,f,a,o,3.59,5.89,o,f,f,m,w
9.39,x,n,t,p,y,9.6,18.7,y,f,f,d,u
11.35,x,n,t,p,y,7.74,21.91,n,f,f,d,a
8.09,x,r,t,s,w,6.31,15.29,n,f,f,d,u
5.75,x,n,f,a,n,7.14,5.35,w,t,l,d,u
3.14,x,o,f,d,o,3.26,5.65,o,f,f,h,a
10.77,x,g,f,s,y,7.05,16.76,n,f,f,d,a
6.56,f,g,f,d,w,5.61,10.11,n,f,f,d,w
10.02,p,w,t,e,g,10.82,17.94,w,t,l,m,u
1.48,c,n,f,a,w,4.84,1.49,g,f,f,d,a
6.64,x,g,f,a,n,6.1,5.65,g,t,l,d,w
6.88,f,r,f,x,y,6.3,11.7,w,f,f,d,a
7.22,x,w,f,d,p,3.34,8.07,w,f,f,g,u
3.36,x,n,f,x,p,8.54,4.42,n,f,f,l,a
9.33,p,n,f,p,p,9.38,30.11,n,f,f,d,a
8.36,f,w,f,s,w,7.01,31.56,w,f,f,m,s
8.03,x,n,f,p,y,6.57,12.52,n,f,f,g,a
9.8,x,n,f,x,n,7.09,21.54,p,f,f,d,u
3.83,x,n,f,p,n,4.62,10.77,y,f,f,d,a
5.11,x,o,f,a,y,6.4,8.82,o,f,f,g,u
13.86,f,n,t,d,b,5.12,25.06,n,f,f,g,a
1.12,f,n,t,a,w,5.86,0.96,n,f,f,h,u
7.43,x,n,t,p,r,5.51,12.36,y,f,f,d,u
6.21,x,g,t,p,g,11.48,24.16,w,f,f,d,u
4.91,f,n,f,x,n,6.13,4.61,y,f,f,l,a
6.09,f,n,f,s,w,5.34,9.54,w,f,f,d,a
5.4,s,n,t,d,w,6.91,7.03,n,f,f,d,a
3.83,f,n,f,a,y,6.87,6.23,n,f,f,d,a
11.2,x,n,f,a,w,9.96,30.1,w,f,f,d,u
3.55,x,n,f,x,p,8.09,3.98,p,f,f,l,u
4.84,f,n,f,x,y,3.15,10.6,y,f,f,d,a
7.13,x,n,f,a,y,9.16,9.54,y,t,no_data,d,u
3.1,b,n,f,a,n,7.55,2.39,g,f,f,g,a
6.17,x,k,f,a,w,4.15,14.28,w,f,f,d,a
3.07,x,w,f,s,p,4.03,3.06,n,f,f,g,u
1.72,p,n,f,a,g,6.53,2.53,y,t,e,m,a
1.88,f,y,f,no_data,n,7.26,2.59,y,f,f,g,a
0.66,x,o,f,d,o,4.4,0.93,y,f,f,g,a
5.64,f,g,f,s,w,4.96,9.52,g,f,f,d,a
3.17,x,e,f,a,o,4.09,6.09,e,f,f,m,u
8.59,x,n,f,a,w,7.56,14.78,g,f,f,g,u
3.76,f,y,f,s,y,5.57,11.82,y,f,f,d,a
3.45,x,w,f,d,w,3.31,5.79,w,f,f,m,w
3.36,f,n,f,e,n,4.28,3.36,w,t,e,m,u
8.62,x,n,f,p,y,6.68,12.05,n,f,f,g,u
9.17,x,n,t,x,n,10.26,23.7,u,f,f,d,a
6.95,x,e,f,a,w,8.08,9.38,e,t,z,d,a
9.89,s,p,t,d,p,8.39,16.98,p,t,f,d,a
6.7,x,n,f,x,y,4.56,14.96,y,f,f,d,a
2.32,c,y,f,no_data,n,7.74,2.93,y,f,f,g,u
8.17,x,n,f,e,p,7.09,9.69,n,f,f,d,u
9.68,x,n,f,a,w,9.1,31.39,w,f,f,d,u
1.53,x,n,f,no_data,n,4.82,1.63,n,f,f,d,s
1.6,x,n,f,no_data,n,3.89,1.61,n,f,f,d,a
1.44,o,n,f,no_data,n,3.38,1.44,n,f,f,d,s
2.41,b,k,f,a,n,7.69,2.39,g,f,f,g,u
5.16,f,y,f,f,f,3.67,10.71,y,f,f,d,u
9.53,x,n,t,p,e,6.4,21.24,u,f,f,d,u
3.28,b,w,f,x,w,4.22,2.57,y,f,f,g,u
1.53,x,g,f,no_data,g,5.05,2.53,w,f,f,g,u
4.16,f,n,f,no_data,k,6.86,6.88,w,f,f,d,a
1.62,b,n,f,a,n,4.55,1.45,n,f,f,h,u
7.3,s,n,f,no_data,w,5.19,21.78,n,f,f,d,a
3.53,o,k,f,f,f,3.94,16.04,g,f,f,d,a
8.88,s,n,f,s,g,7.9,21.45,u,f,f,d,a
7.1,x,y,f,p,y,6.97,13.8,y,t,no_data,d,u
4.43,s,u,t,d,p,5.28,7.0,g,f,f,d,a
5.89,f,u,f,a,w,3.72,14.32,w,f,f,d,a
11.29,f,b,f,no_data,b,4.95,20.67,w,t,f,d,a
1.63,c,n,f,a,g,5.52,1.61,g,f,f,d,a
8.45,x,u,t,x,n,8.42,17.55,g,f,f,d,a
3.27,f,n,t,d,n,4.05,6.31,n,f,f,d,u
0.77,x,n,f,a,p,4.09,0.95,k,f,f,d,u
3.46,x,o,f,p,n,4.67,11.34,n,f,f,d,a
1.74,x,n,f,no_data,n,5.49,2.67,n,f,f,g,u
4.11,f,y,f,p,n,3.63,5.06,n,t,f,d,u
0.77,x,o,f,d,o,5.06,1.04,y,f,f,g,u
2.39,b,n,f,no_data,n,6.03,2.66,w,f,f,d,u
9.12,x,n,f,p,p,10.4,26.53,n,f,f,d,u
9.94,s,n,t,d,n,5.81,13.1,n,f,f,d,a
4.37,x,n,f,a,n,4.96,5.94,n,t,z,d,a
4.07,f,e,f,x,y,6.16,4.39,y,f,f,l,a
6.87,x,n,f,s,g,5.72,8.0,n,f,f,d,a
7.54,f,n,f,e,n,4.98,13.32,w,t,r,w,u
3.65,f,n,f,s,p,4.02,2.77,n,f,f,g,a
0.8,b,n,f,no_data,k,3.07,2.42,n,t,f,g,a
14.43,x,n,t,e,w,8.8,17.97,w,t,no_data,d,u
4.05,f,n,f,d,o,6.09,7.74,w,f,f,d,w
6.8,b,k,f,s,g,5.74,10.73,g,f,f,d,a
2.49,f,o,t,d,n,3.04,5.66,n,f,f,d,u
4.37,b,n,f,x,p,6.51,5.2,n,f,f,d,u
6.49,s,n,f,no_data,w,3.0,18.9,n,f,f,d,u
2.69,x,e,f,a,p,6.59,2.6,n,f,f,d,u
7.25,f,n,t,d,y,5.85,9.39,e,f,f,d,u
1.1,x,n,f,d,n,1.5,2.48,n,f,f,h,u
4.8,f,y,f,x,w,6.58,4.13,w,f,f,d,a
8.23,f,o,f,s,y,8.65,12.85,n,f,f,d,a
6.11,c,y,t,x,y,4.8,11.4,w,f,f,d,a
3.4,x,p,f,a,o,4.17,5.79,e,f,f,m,a
6.77,x,o,f,d,o,6.28,13.03,w,f,f,m,w
6.69,x,n,f,s,g,5.32,6.98,n,f,f,d,a
3.15,s,o,t,d,y,3.64,6.01,n,f,f,d,u
1.98,f,n,f,no_data,n,8.36,3.14,y,f,f,g,a
8.93,x,n,f,a,n,10.9,14.66,n,f,f,d,a
7.46,s,g,t,d,w,4.51,12.45,g,f,f,d,a
7.53,x,y,f,p,y,6.93,14.61,y,t,no_data,d,a
8.33,x,o,f,a,o,11.09,22.75,o,t,r,d,u
4.27,x,l,f,a,r,5.42,7.7,w,f,f,d,u
10.17,x,n,t,p,y,9.23,19.07,n,t,p,d,a
2.7,s,o,t,d,y,3.04,5.14,n,f,f,d,a
5.31,x,l,f,s,g,5.51,6.97,n,t,e,g,u
12.75,x,n,t,p,y,8.66,27.21,y,f,f,d,u
6.54,f,n,f,s,w,5.52,9.7,n,f,f,g,u
4.87,x,n,f,a,n,4.59,6.51,n,t,z,d,w
3.59,f,n,f,s,p,4.07,2.93,n,f,f,g,a
8.98,x,g,f,s,p,6.51,17.13,n,f,f,d,a
3.49,s,g,t,d,p,4.41,5.56,n,f,f,d,a
3.51,x,y,f,a,w,5.21,3.37,y,t,r,g,u
6.0,x,n,f,a,n,5.83,4.83,w,t,l,d,a
3.33,s,n,t,d,y,3.91,6.64,n,f,f,d,u
4.42,f,n,f,d,o,6.37,8.02,w,f,f,d,w
15.21,x,n,t,e,w,9.35,17.69,w,t,no_data,g,a
13.2,f,g,f,d,y,2.68,16.56,w,f,f,d,w
5.7,x,w,f,e,w,5.66,11.23,y,t,g,d,a
4.46,c,n,f,f,f,5.98,20.44,n,f,f,l,s
5.35,x,p,f,no_data,g,3.45,12.86,y,f,f,d,a
1.06,f,e,t,a,w,5.37,1.1,n,f,f,h,u
4.43,b,r,f,s,u,5.61,7.27,w,t,e,g,u
2.92,o,g,f,f,f,3.91,16.09,g,f,f,d,a
0.64,x,o,f,d,o,4.64,1.07,y,f,f,g,u
2.68,x,g,f,d,w,2.99,7.54,w,f,f,g,u
3.27,f,n,f,s,p,4.09,3.18,n,f,f,g,u
9.76,p,n,t,e,p,8.83,17.94,w,t,l,l,a
4.41,x,n,f,a,n,3.83,5.36,o,t,z,d,a
5.37,x,n,f,p,y,6.07,12.2,n,f,f,g,a
0.91,c,n,t,a,p,5.22,0.98,n,f,f,h,u
2.48,b,g,f,a,n,7.17,2.45,n,f,f,g,u
3.84,f,y,f,x,w,4.95,6.89,w,f,f,d,a
7.7,f,u,f,a,w,4.12,15.69,w,f,f,d,a
4.7,x,l,f,d,r,5.3,8.42,r,f,f,d,a
1.42,c,n,f,a,w,5.06,1.46,g,f,f,l,u
5.99,c,y,f,no_data,r,7.47,8.89,w,f,f,d,u
0.62,x,n,f,a,n,4.03,0.91,k,f,f,d,a
8.83,x,n,f,a,w,11.54,25.11,w,f,f,d,u
1.33,b,y,f,no_data,k,3.76,2.57,n,t,f,g,u
4.81,x,n,f,x,w,6.25,8.49,n,f,f,l,w
1.55,x,n,f,no_data,n,3.79,1.65,n,f,f,d,s
6.43,x,n,f,e,n,5.06,13.01,w,t,l,w,u
4.51,p,g,f,no_data,w,7.94,11.23,w,t,z,d,s
8.78,x,y,f,a,n,9.59,9.83,n,t,no_data,d,u
15.58,s,k,t,d,n,5.24,24.2,r,f,f,g,u
5.55,x,n,f,x,n,4.22,5.59,n,t,r,d,u
6.51,f,n,f,d,n,5.87,7.87,y,t,no_data,d,u
1.87,x,b,f,no_data,u,5.35,3.62,w,f,f,d,u
4.47,b,n,f,no_data,w,6.76,4.59,w,f,f,d,a
8.27,x,n,f,e,w,8.65,16.27,w,t,p,d,a
3.8,x,n,f,x,n,3.29,4.73,n,t,r,d,w
7.15,f,n,f,s,n,8.92,12.38,o,f,f,d,a
9.36,f,w,f,d,y,2.39,13.62,w,f,f,d,a
12.34,x,n,t,p,y,7.97,27.63,y,f,f,d,u
5.79,x,n,f,e,w,11.57,10.72,w,f,f,d,a
11.93,f,b,f,d,y,2.42,15.52,w,f,f,d,w
10.95,p,n,t,e,n,9.54,16.61,w,t,r,m,u
10.89,f,y,f,no_data,w,7.06,25.64,n,t,e,d,w
2.38,x,n,f,a,w,7.87,2.52,n,f,f,d,u
2.75,x,w,f,x,p,7.5,3.7,n,f,f,d,a
2.07,c,w,f,a,n,2.85,3.47,u,f,f,p,u
3.66,f,u,f,a,w,4.49,8.28,y,f,f,d,a
5.54,f,y,f,s,y,6.35,16.16,y,f,f,d,a
1.5,x,y,f,d,n,1.72,2.33,n,f,f,h,a
9.48,f,b,f,no_data,b,4.68,19.69,w,t,f,d,a
7.62,x,y,t,x,y,6.84,12.78,w,f,f,d,a
7.86,s,n,t,d,y,6.09,9.71,n,f,f,d,u
4.96,x,l,f,a,r,5.98,7.47,r,f,f,d,a
10.23,s,w,t,d,y,5.41,24.48,w,f,f,d,a
1.18,b,y,f,no_data,g,4.51,2.8,n,t,f,g,u
7.75,x,w,t,no_data,g,8.26,12.95,w,t,l,d,u
3.49,f,n,f,no_data,n,7.17,7.48,w,f,f,d,a
7.88,x,n,f,a,w,6.55,14.04,w,f,f,d,u
4.6,s,n,f,d,w,5.55,8.01,w,f,f,d,a
10.35,f,b,f,no_data,b,4.93,20.04,w,t,f,d,a
2.49,f,o,t,d,y,3.2,5.52,n,f,f,d,u
4.49,p,n,f,f,f,5.37,18.3,n,f,f,d,s
0.86,x,w,f,a,w,2.67,1.32,e,f,f,l,u
4.17,x,o,f,a,y,6.25,8.5,o,f,f,g,a
4.98,x,n,t,p,y,6.41,13.38,y,f,f,d,a
3.36,b,n,f,no_data,k,9.88,5.35,w,t,no_data,g,u
13.28,p,w,t,e,g,10.91,18.19,w,t,r,m,a
6.31,o,o,f,no_data,y,1.48,15.97,y,f,f,d,a
2.37,x,k,f,a,w,4.52,2.73,w,f,f,g,a
10.88,x,o,f,a,y,11.86,23.49,o,t,r,d,u
4.43,x,n,f,d,o,6.65,8.79,o,f,f,d,a
3.97,x,e,f,no_data,e,4.38,5.44,e,f,f,d,a
8.03,o,r,f,no_data,y,1.48,15.26,y,f,f,d,w
7.75,x,g,t,p,g,11.62,25.04,w,f,f,d,a
3.76,s,y,f,f,f,6.93,8.27,o,f,f,d,a
2.17,f,y,f,no_data,n,8.54,3.16,y,f,f,g,a
7.02,f,w,f,s,w,5.23,22.08,w,f,f,d,u
1.31,b,n,f,a,n,4.76,1.59,n,f,f,g,s
13.57,x,n,t,e,g,10.25,17.19,w,t,r,m,u
2.91,b,r,f,a,y,4.96,6.33,y,f,f,m,u
1.65,b,n,f,a,n,5.24,1.43,n,f,f,d,s
1.67,f,l,f,a,w,4.75,2.65,w,f,f,g,u
7.53,s,p,t,d,p,7.04,13.8,p,t,f,d,a
3.54,f,n,f,x,p,8.66,4.22,n,f,f,d,u
6.29,x,w,f,d,p,3.43,8.75,w,f,f,g,u
7.57,x,e,f,x,w,5.51,17.54,w,f,f,d,a
2.44,f,n,f,a,p,8.02,4.37,n,f,f,h,u
11.85,s,r,f,x,n,8.39,23.59,p,f,f,d,u
3.49,f,n,f,x,p,4.8,3.53,n,f,f,m,u
8.26,o,n,f,no_data,o,1.73,17.15,n,f,f,d,a
6.96,x,g,t,x,u,9.49,20.04,g,f,f,d,a
1.41,x,n,f,no_data,n,5.44,1.77,n,f,f,d,u
9.38,f,n,f,x,w,7.06,19.82,w,f,f,d,a
10.31,x,n,t,p,y,5.8,21.0,n,f,f,d,a
7.66,x,n,f,s,g,6.42,8.11,n,f,f,d,w
3.5,f,u,f,a,w,4.41,6.77,y,f,f,d,u
1.4,f,e,t,a,w,6.57,1.19,n,f,f,h,u
11.96,x,e,f,no_data,w,7.98,23.89,n,t,e,d,a
4.65,f,y,f,x,w,5.0,6.13,w,f,f,d,u
5.96,b,k,f,s,g,6.36,11.34,g,f,f,d,a
5.37,f,n,f,p,n,4.27,6.67,n,t,f,d,u
3.57,b,r,f,s,u,5.83,7.52,l,t,e,g,a
7.13,x,n,f,e,w,4.48,9.69,n,f,f,d,u
10.49,p,n,f,p,p,12.17,32.84,n,f,f,d,u
7.6,x,n,t,p,r,5.92,12.68,y,f,f,d,u
6.66,x,n,f,a,y,10.29,10.87,n,t,no_data,d,u
9.41,s,r,t,d,o,4.48,12.8,w,t,f,d,a
1.61,c,n,f,a,w,5.28,1.4,g,f,f,d,u
1.45,x,n,f,no_data,k,5.06,2.63,n,f,f,g,a
7.86,o,y,f,no_data,y,1.39,15.5,y,f,f,d,w
10.67,x,r,t,d,b,4.8,23.96,g,f,f,d,u
6.44,p,g,f,no_data,k,8.9,12.7,w,t,z,g,w
2.1,b,y,f,no_data,n,6.9,2.89,n,f,f,g,a
1.71,o,n,f,no_data,n,3.88,1.47,n,f,f,d,w
11.23,f,n,f,x,n,6.17,20.4,p,f,f,d,u
0.55,x,o,f,no_data,y,3.46,0.7,y,f,f,d,a
7.79,x,w,t,no_data,g,7.1,13.2,w,t,l,d,a
2.94,f,n,f,a,p,6.21,3.94,n,f,f,l,a
3.99,c,w,t,x,r,4.73,11.19,w,f,f,d,a
7.35,x,y,t,x,y,6.66,12.09,w,f,f,d,a
10.24,o,n,f,f,f,3.42,24.37,n,f,f,d,s
9.26,s,g,f,s,g,7.24,23.13,u,f,f,g,w
9.63,x,w,t,d,n,5.7,25.58,w,f,f,d,a
6.02,x,n,t,p,y,6.58,11.94,y,f,f,d,u
7.79,x,w,t,no_data,p,7.22,14.22,w,t,l,d,a
2.31,f,o,f,a,o,3.2,5.8,y,f,f,h,a
7.58,x,y,f,e,w,6.19,12.97,w,t,g,d,u
4.03,s,y,f,f,f,7.12,8.29,y,f,f,d,a
3.5,x,w,f,x,p,8.89,4.49,n,f,f,d,u
4.64,o,o,f,f,f,0.0,0.0,f,t,f,d,w
0.73,f,o,f,d,o,4.84,1.06,y,f,f,g,u
11.07,s,w,t,d,y,6.24,23.66,w,f,f,d,a
11.14,s,n,t,d,n,6.63,15.05,n,f,f,h,a
5.83,x,n,f,a,y,10.1,8.8,y,t,no_data,d,u
8.02,o,o,f,no_data,o,1.31,13.34,n,f,f,d,a
6.06,b,k,f,s,w,4.95,10.82,g,f,f,d,a
8.99,f,w,f,s,w,7.18,32.07,w,f,f,m,s
4.61,x,o,f,a,n,4.5,5.62,o,t,z,d,a
11.99,f,g,f,d,y,2.61,15.66,w,f,f,d,w
5.68,x,y,f,e,w,5.57,11.47,y,t,g,d,a
0.65,x,o,f,d,o,4.76,1.06,o,f,f,g,u
7.99,x,y,f,f,f,3.83,13.29,y,f,f,d,a
6.26,x,n,f,x,w,5.15,6.18,n,t,r,d,s
9.09,s,y,t,d,o,5.41,13.21,w,t,f,d,u
4.29,x,y,f,a,o,3.77,9.08,w,f,f,d,u
1.38,x,n,f,no_data,k,4.7,2.33,n,f,f,g,u
6.64,x,y,f,p,y,7.66,14.75,y,t,no_data,d,a
6.07,x,e,f,a,n,7.39,9.59,y,t,z,d,a
8.81,x,g,t,x,n,9.34,18.96,n,f,f,d,a
1.73,b,g,f,a,g,4.94,1.81,n,f,f,d,u
3.4,x,n,f,no_data,k,6.27,5.78,w,f,f,d,a
1.55,x,y,f,d,w,5.71,2.1,y,f,f,h,a
11.41,f,l,f,d,y,2.52,15.61,w,f,f,d,w
3.48,b,n,f,no_data,k,6.66,3.33,w,f,f,d,u
3.28,f,n,t,d,p,3.86,4.35,g,f,f,d,a
7.57,x,w,t,no_data,g,7.55,13.42,w,t,l,d,u
1.61,f,g,f,no_data,k,5.5,2.61,w,f,f,g,s
4.1,x,y,f,a,y,5.85,7.58,o,f,f,g,a
5.37,o,n,f,f,f,5.12,19.49,n,f,f,l,s
3.27,x,y,f,a,o,3.36,10.44,w,f,f,d,u
7.88,x,n,f,a,k,8.04,7.86,n,t,z,d,a
1.11,b,g,f,no_data,g,3.27,1.58,w,f,f,d,a
11.13,s,p,t,d,p,8.25,16.03,p,t,f,d,a
1.64,x,n,f,no_data,k,4.56,2.33,n,f,f,g,a
7.49,x,y,f,x,y,5.54,16.31,y,f,f,d,a
6.02,s,n,t,d,w,5.89,8.49,n,f,f,d,a
3.24,o,k,f,f,f,3.95,14.73,n,f,f,d,a
2.71,x,w,f,d,p,3.51,2.6,w,f,f,g,u
3.34,o,g,f,f,f,3.67,16.1,n,f,f,d,a
6.79,x,g,f,d,w,5.23,11.29,n,f,f,l,w
2.58,f,n,f,x,w,3.33,2.07,n,f,f,d,a
2.73,o,k,f,f,f,3.54,14.16,g,f,f,d,a
14.02,x,k,t,d,w,4.74,26.35,r,f,f,l,u
4.38,x,o,f,a,w,5.29,4.48,n,f,f,d,s
7.79,p,n,f,a,w,6.84,12.85,g,f,f,d,a
1.42,x,n,f,no_data,k,4.78,2.25,n,f,f,g,u
5.59,x,w,f,d,p,3.67,9.49,w,f,f,g,u
3.6,s,n,f,f,f,7.51,8.92,o,f,f,d,a
4.64,o,o,f,f,f,0.0,0.0,f,t,f,d,s
3.45,x,e,f,no_data,e,4.12,5.64,e,f,f,d,a
3.83,o,n,f,no_data,w,0.0,0.0,f,f,f,d,u
6.12,f,n,f,d,y,5.75,10.46,n,f,f,d,w
12.56,x,n,f,s,p,8.47,17.75,n,f,f,d,a
3.56,b,p,f,e,w,4.22,3.12,w,t,e,d,u
14.21,s,g,f,a,w,8.32,24.56,w,f,f,l,a
7.1,x,y,f,a,y,8.18,9.87,y,t,no_data,d,a
2.46,x,l,f,a,w,4.55,2.7,w,f,f,g,a
0.6,x,p,f,a,n,3.16,0.74,k,f,f,d,w
6.74,s,g,f,s,u,7.55,19.71,u,f,f,d,a
4.22,x,y,f,no_data,y,8.13,8.15,y,t,z,d,u
8.74,x,y,t,x,y,7.43,15.72,w,f,f,d,u
1.32,b,g,f,a,g,4.57,1.98,n,f,f,d,a
13.36,s,n,t,d,n,6.16,15.71,n,f,f,h,a
6.15,x,n,t,p,g,11.41,24.89,w,f,f,d,a
3.52,x,n,f,a,w,5.56,3.38,n,t,r,g,a
5.85,x,y,f,p,y,6.31,13.97,y,t,no_data,d,u
9.86,p,n,t,e,g,8.64,17.51,w,t,l,m,u
9.0,x,r,f,no_data,w,11.06,16.97,w,t,g,d,u
8.43,x,y,f,a,y,12.37,12.31,n,t,no_data,d,a
4.49,f,y,f,s,y,5.5,13.65,y,f,f,d,a
11.4,x,l,f,x,w,7.93,24.71,w,f,f,d,a
3.23,b,n,f,no_data,n,11.52,6.11,w,t,no_data,g,a
8.28,x,u,f,a,w,4.58,15.43,w,f,f,d,a
3.02,s,n,f,f,f,5.54,6.21,o,f,f,d,a
3.66,f,u,f,a,w,4.81,6.99,w,f,f,d,a
3.02,s,w,f,d,w,2.55,6.35,w,f,f,g,u
7.21,f,y,f,x,n,7.61,12.56,w,f,f,d,u
9.53,x,n,f,e,p,7.29,11.06,n,f,f,d,w
11.26,s,o,t,d,o,7.03,17.92,w,f,f,d,u
6.64,x,n,f,e,w,7.12,14.16,w,t,p,d,a
10.97,f,w,f,x,w,11.47,13.65,w,f,f,d,a
1.48,x,n,f,d,n,1.9,2.22,n,f,f,h,a
