cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
6.4,x,n,f,e,w,7.27,14.66,w,t,p,d,a
6.0,b,k,f,e,k,7.05,7.13,k,f,f,m,a
4.92,s,o,f,d,y,3.09,6.09,o,f,f,d,u
3.27,b,g,f,a,k,10.07,2.54,g,f,f,g,u
9.1,f,y,f,x,n,7.02,12.48,w,f,f,d,u
2.77,b,n,f,no_data,k,5.86,2.26,w,f,f,d,u
8.87,x,n,f,a,n,10.34,14.66,n,f,f,h,a
1.52,b,n,f,a,n,5.0,1.55,n,f,f,h,s
7.17,p,n,f,e,w,7.94,14.74,w,t,p,d,a
4.42,x,n,f,x,n,7.93,9.5,n,t,no_data,d,s
3.13,x,y,f,a,w,6.19,3.55,n,t,r,g,a
5.46,f,n,f,s,w,6.29,10.27,n,f,f,l,u
5.75,p,w,f,e,n,5.56,12.97,w,t,e,g,u
7.91,f,e,f,x,w,6.47,18.73,w,f,f,d,a
10.79,x,w,f,s,p,6.65,15.89,n,f,f,d,a
6.8,x,w,t,no_data,g,7.92,13.76,w,t,l,d,a
2.3,b,n,f,no_data,n,7.91,3.73,n,f,f,g,s
5.85,x,b,f,x,w,7.44,10.81,n,f,f,l,w
4.17,s,u,f,a,w,4.96,8.06,y,f,f,d,u
2.82,x,n,f,no_data,n,5.73,6.56,w,f,f,d,u
3.39,b,n,f,no_data,n,6.42,3.21,w,f,f,d,a
9.22,o,e,f,f,f,3.44,23.13,n,f,f,d,s
7.06,x,n,f,e,p,5.09,10.27,n,f,f,d,a
4.68,x,y,f,x,w,6.27,7.04,w,f,f,d,u
2.27,s,n,t,d,y,3.14,5.46,n,f,f,d,a
6.78,x,n,f,s,g,4.62,6.22,n,f,f,d,a
11.77,s,g,f,d,w,6.65,23.5,w,f,f,d,a
0.87,c,n,t,a,w,4.98,0.97,n,f,f,d,u
4.76,f,n,f,p,n,2.62,4.67,n,t,f,d,u
3.78,f,e,f,e,n,4.59,3.43,w,t,e,m,a
3.16,o,k,f,f,f,3.76,15.38,g,f,f,d,a
5.49,f,g,f,s,w,5.12,10.14,g,f,f,d,u
8.47,x,n,f,a,n,9.32,14.96,n,f,f,h,a
4.43,x,n,f,x,w,7.95,9.33,w,t,no_data,g,s
4.19,f,y,f,x,u,5.92,3.65,w,f,f,d,a
4.48,f,n,f,s,g,4.75,8.39,w,f,f,d,u
3.62,b,w,f,x,w,4.15,2.99,y,f,f,g,u
11.07,x,r,t,d,n,5.07,13.06,n,f,f,h,u
5.1,f,y,f,p,n,3.97,6.33,n,t,f,d,u
1.42,x,l,f,a,p,3.86,2.5,w,f,f,g,u
2.71,o,g,f,f,f,2.65,14.76,g,f,f,d,u
2.96,f,o,t,d,y,3.13,6.1,n,f,f,d,u
0.67,x,e,f,a,n,4.14,1.12,k,f,f,d,s
9.88,f,n,f,s,g,7.4,20.96,u,f,f,d,a
1.63,c,w,f,a,w,3.57,3.55,w,f,f,p,a
4.57,x,p,f,no_data,w,2.68,10.95,y,f,f,d,a
2.66,f,n,f,d,p,7.7,4.01,n,f,f,l,u
2.97,x,n,f,p,n,4.68,10.14,n,f,f,d,a
2.46,x,o,f,a,y,3.39,6.14,y,f,f,m,a
4.72,o,n,f,no_data,w,0.0,0.0,f,f,f,d,u
6.73,s,b,f,d,b,5.96,12.05,w,f,f,g,w
6.58,x,n,f,e,p,5.76,11.08,n,f,f,d,u
5.33,x,y,t,x,y,8.14,15.92,w,f,f,d,a
4.76,x,w,f,x,w,7.05,4.25,w,f,f,d,a
10.66,p,n,t,e,p,9.78,18.3,w,t,l,l,a
6.58,x,y,f,x,y,6.07,14.81,y,f,f,d,a
2.79,s,w,f,d,w,3.26,7.3,w,f,f,g,a
8.95,x,y,f,s,p,8.04,17.6,n,f,f,d,u
14.89,x,n,t,e,w,10.05,15.81,w,t,no_data,d,u
8.65,f,k,f,a,w,4.08,13.63,w,f,f,d,a
2.54,s,w,f,d,p,2.32,2.22,w,f,f,g,a
3.64,b,n,f,x,p,4.87,4.8,n,f,f,g,u
14.8,f,w,t,d,n,7.95,31.82,w,f,f,d,a
8.58,p,g,f,a,w,8.25,14.76,g,f,f,d,a
2.61,s,n,t,d,p,4.76,6.04,n,f,f,d,u
6.72,x,n,f,e,p,5.44,9.34,n,f,f,d,a
2.32,p,n,f,a,g,8.23,2.53,y,t,e,m,s
9.12,x,y,t,p,o,5.29,16.93,e,f,f,d,a
4.09,x,l,f,a,r,5.04,5.25,w,f,f,d,a
11.63,x,n,f,a,w,9.64,27.12,w,f,f,d,a
3.91,x,y,f,a,w,5.97,3.68,n,t,r,d,u
6.1,s,n,f,d,w,4.76,7.39,w,f,f,h,a
7.45,b,g,f,s,g,5.78,11.67,g,f,f,d,a
8.82,s,n,f,no_data,w,4.32,23.93,n,f,f,d,a
3.02,f,n,f,s,p,3.53,2.47,n,f,f,g,u
8.7,x,y,f,p,y,7.62,14.73,y,t,no_data,d,a
2.62,b,u,f,a,u,5.57,5.45,u,f,f,d,u
4.1,b,n,f,x,p,5.88,4.78,g,f,f,m,u
2.94,x,n,f,p,e,3.64,9.47,y,f,f,d,a
9.35,f,n,t,no_data,w,11.26,19.57,w,t,g,d,u
4.63,x,y,f,a,y,5.12,9.44,w,f,f,d,u
9.06,f,n,f,s,u,8.01,21.38,u,f,f,d,a
3.8,x,o,f,a,y,5.81,6.89,o,f,f,g,a
13.19,x,w,f,s,p,6.7,15.55,n,f,f,d,u
4.81,s,n,t,d,p,6.02,6.56,e,f,f,d,u
10.41,f,b,f,no_data,b,5.53,19.55,w,t,f,d,a
3.01,x,n,f,s,p,4.86,6.47,w,t,z,d,u
5.66,x,n,f,s,g,5.78,7.78,n,f,f,d,w
4.2,x,y,f,a,y,2.57,7.14,w,f,f,d,u
6.32,x,w,f,d,p,3.57,8.66,w,f,f,g,u
8.08,s,n,t,d,w,4.66,13.66,g,f,f,d,a
6.37,x,o,f,d,b,6.17,12.73,w,f,f,m,w
9.19,x,y,f,p,y,8.51,16.29,y,t,no_data,d,a
9.03,o,o,f,no_data,y,1.62,17.1,n,f,f,d,w
14.35,f,n,f,a,w,8.76,26.06,w,f,f,l,a
3.85,o,w,f,f,f,4.7,26.4,w,t,f,d,a
3.57,o,g,f,f,f,0.0,0.0,f,f,f,d,u
12.43,x,y,t,p,e,8.91,31.39,u,f,f,d,u
5.29,b,k,f,s,g,5.24,9.86,g,f,f,d,u
11.98,p,n,t,e,n,10.18,16.53,w,t,r,m,a
4.78,p,g,f,f,f,4.84,18.31,n,f,f,d,s
4.65,s,e,t,d,w,5.51,5.25,n,f,f,d,a
2.3,f,n,f,a,p,4.31,2.85,n,f,f,l,a
1.84,f,n,f,no_data,g,5.64,2.94,w,f,f,d,s
3.1,x,n,f,a,w,5.95,3.51,y,t,r,g,u
7.53,x,n,f,a,n,8.09,7.94,n,t,z,d,a
5.86,s,y,f,d,y,3.1,6.43,y,f,f,d,a
3.38,x,n,f,no_data,k,6.18,6.94,w,f,f,d,u
7.97,x,n,f,p,y,8.5,13.87,n,f,f,g,a
8.6,x,n,f,a,w,9.7,28.63,w,f,f,d,u
14.77,x,n,t,e,w,9.6,17.9,w,t,no_data,d,u
5.13,x,n,f,a,k,7.91,7.76,n,t,z,g,u
4.62,s,u,f,a,w,4.92,7.54,w,f,f,d,u
3.19,f,n,f,x,w,4.46,2.96,n,f,f,l,u
12.17,x,n,t,p,e,8.52,27.39,u,f,f,d,a
11.75,f,b,f,no_data,b,5.17,20.92,w,t,f,d,a
0.63,x,n,f,a,p,3.7,0.92,k,f,f,d,s
4.75,x,n,f,x,n,7.56,8.47,w,t,no_data,g,a
4.02,f,w,f,a,w,2.62,3.4,w,f,f,d,a
14.13,x,g,f,e,w,11.05,16.7,w,t,e,d,a
2.53,x,n,f,p,y,4.85,10.71,y,f,f,d,a
4.92,s,o,f,d,y,3.08,6.29,o,f,f,h,u
4.57,x,r,f,a,r,6.18,7.42,w,f,f,d,a
4.02,c,w,t,x,p,4.6,12.22,w,f,f,g,s
6.91,f,n,f,s,w,5.82,10.53,n,f,f,g,a
3.19,x,n,f,s,n,6.28,10.66,w,t,z,d,u
13.47,f,n,f,a,w,10.42,16.75,n,t,no_data,d,u
9.1,f,n,t,no_data,w,11.45,20.24,w,t,g,d,a
5.12,c,y,f,no_data,r,6.35,6.92,w,f,f,d,u
3.41,x,e,f,a,o,4.24,6.31,o,f,f,g,u
7.31,x,g,t,x,n,8.31,16.97,g,f,f,d,a
3.38,b,l,f,s,g,6.11,7.72,n,t,e,d,u
1.96,b,n,f,no_data,n,5.19,2.75,n,f,f,d,u
3.81,x,n,f,no_data,k,6.86,6.67,w,f,f,d,a
4.57,s,y,f,f,f,4.37,14.34,y,f,f,d,a
3.8,s,g,t,d,p,4.25,5.53,n,f,f,d,a
16.09,x,n,t,p,o,9.84,30.4,y,f,f,d,a
4.29,o,w,f,no_data,w,0.0,0.0,f,f,f,d,u
6.24,x,n,f,e,w,11.91,12.38,w,f,f,d,u
9.12,x,n,t,d,n,6.15,14.63,n,f,f,d,u
4.35,x,r,f,a,r,5.53,6.11,r,f,f,l,u
3.9,f,n,f,x,n,5.8,4.56,n,f,f,d,u
10.12,x,o,f,a,o,10.48,19.97,o,t,r,d,u
5.52,f,n,f,p,n,3.55,5.38,n,t,f,d,u
2.06,c,y,f,no_data,n,7.61,2.98,y,f,f,g,u
6.88,f,y,f,f,f,5.9,15.4,y,f,f,d,a
6.39,f,u,f,a,w,4.09,13.92,w,f,f,d,u
5.88,x,n,f,a,n,6.51,6.88,n,t,z,g,u
2.84,b,n,f,no_data,w,5.84,4.33,w,f,f,d,a
5.0,x,w,f,x,n,7.3,4.97,w,f,f,d,a
5.51,f,e,t,d,w,5.18,6.29,e,f,f,d,u
7.61,x,y,t,p,y,8.78,15.76,y,f,f,d,a
9.42,x,e,t,p,y,7.09,13.88,e,f,f,d,a
1.71,b,w,f,no_data,n,4.88,2.54,n,f,f,d,u
6.7,b,n,f,d,y,5.87,7.34,n,t,no_data,d,a
3.65,s,y,f,f,f,5.65,7.38,o,f,f,d,a
2.71,o,g,f,f,f,0.0,0.0,f,f,f,d,s
5.25,x,y,f,a,y,6.2,7.77,o,f,f,g,a
1.38,b,g,f,no_data,g,3.33,1.69,w,f,f,d,a
1.0,b,y,f,no_data,k,3.27,2.41,n,t,f,m,u
5.99,f,n,f,d,w,5.89,10.71,n,f,f,d,a
6.67,c,y,t,x,y,7.56,12.49,w,f,f,d,a
6.18,f,n,t,d,w,6.69,9.38,n,f,f,d,a
4.27,x,y,f,x,w,5.35,6.53,w,f,f,d,a
3.21,s,w,f,a,w,3.23,2.28,w,f,f,g,u
6.2,s,y,f,d,y,3.98,6.9,o,f,f,h,u
6.03,x,w,f,e,w,5.52,10.87,y,t,g,d,a
5.32,f,y,f,p,n,3.46,4.49,n,t,f,d,u
4.77,f,w,f,d,w,4.76,7.48,w,f,f,m,w
11.78,x,n,f,e,w,10.51,14.67,w,t,g,d,u
3.95,f,n,f,x,w,5.94,3.7,w,f,f,d,u
1.35,x,n,f,d,n,1.62,2.0,n,f,f,h,a
7.4,x,n,f,s,n,5.65,8.52,n,f,f,d,w
2.36,f,o,t,d,y,3.16,4.62,n,f,f,d,u
3.94,f,n,f,no_data,k,5.68,6.36,w,f,f,d,u
5.15,x,n,f,x,w,5.15,5.77,n,t,r,d,s
8.16,s,o,t,d,o,4.66,11.26,w,t,f,d,u
8.88,x,n,f,e,p,6.17,9.28,n,f,f,d,a
9.86,x,y,f,d,w,9.73,19.33,n,t,no_data,d,a
1.2,s,y,f,f,f,3.27,4.94,y,f,f,d,u
3.68,x,o,f,a,y,5.69,6.85,o,f,f,g,u
9.82,s,o,t,d,o,5.6,17.12,w,f,f,d,a
10.01,f,n,f,no_data,w,7.1,26.19,n,t,e,d,a
5.76,b,e,f,e,k,6.6,6.53,o,f,f,m,u
2.89,b,n,f,no_data,k,7.23,4.8,w,t,no_data,g,w
5.33,s,e,t,d,b,5.33,5.19,e,f,f,d,u
3.34,x,w,f,d,w,3.78,2.55,w,f,f,g,u
10.54,s,n,f,a,w,6.93,20.83,w,f,f,l,a
4.4,x,y,f,f,f,3.77,9.56,y,f,f,d,a
1.74,b,n,f,a,n,5.36,1.74,n,f,f,h,s
5.23,b,o,f,e,y,6.12,6.94,y,f,f,m,u
1.39,b,g,f,no_data,g,3.71,1.7,w,f,f,d,a
3.75,f,g,t,d,p,4.63,6.63,g,f,f,d,u
3.41,s,o,t,d,y,4.08,6.9,n,f,f,d,u
8.93,s,o,t,d,o,4.51,17.0,w,f,f,d,a
1.53,x,n,f,d,n,1.96,2.31,n,f,f,h,a
1.45,c,n,f,a,w,4.88,1.55,g,f,f,l,u
5.39,x,k,f,e,y,5.57,7.21,k,f,f,g,u
6.1,p,n,f,no_data,w,8.87,11.66,w,t,z,g,s
2.77,b,n,f,no_data,k,6.55,3.06,w,f,f,d,w
3.49,b,n,f,no_data,u,6.55,4.7,w,f,f,d,u
3.27,b,n,f,x,w,4.31,3.04,y,f,f,g,u
7.58,x,e,f,x,w,6.0,17.85,w,f,f,d,u
8.74,f,y,f,x,y,7.6,14.59,w,f,f,d,u
7.43,s,g,t,d,g,4.52,13.38,g,f,f,d,a
5.86,x,w,f,e,w,6.09,13.17,w,t,g,d,u
4.26,x,b,f,x,w,5.7,9.15,n,f,f,l,a
6.1,x,r,f,d,r,6.66,8.28,l,f,f,d,a
12.02,f,g,f,e,w,10.84,14.33,w,t,g,d,a
6.75,f,n,f,x,w,7.15,10.48,n,f,f,l,a
3.42,s,w,f,d,w,3.28,7.38,w,f,f,g,a
13.37,x,y,f,s,p,6.03,17.13,n,f,f,d,a
11.43,p,n,t,e,p,9.01,17.77,w,t,p,d,a
1.15,f,y,f,f,f,3.04,4.48,y,f,f,d,u
13.99,s,n,f,d,y,6.24,30.42,k,f,f,d,a
0.66,x,o,f,no_data,y,3.58,0.79,y,f,f,d,a
9.3,f,y,f,x,y,7.63,13.8,w,f,f,d,u
2.16,b,w,f,no_data,n,5.5,2.75,n,f,f,d,s
4.73,x,y,f,f,f,4.71,10.9,y,f,f,d,u
2.41,b,p,f,a,r,4.81,5.74,y,f,f,d,u
2.87,s,w,f,a,w,3.48,2.28,w,f,f,g,a
4.5,s,n,f,p,n,2.93,4.68,n,t,f,d,u
8.54,x,w,f,e,n,5.18,13.16,w,t,e,m,u
3.52,b,n,f,no_data,u,6.91,4.7,w,f,f,d,u
4.86,x,n,f,x,w,4.53,5.01,n,t,r,d,s
3.28,f,p,f,e,n,4.96,3.51,w,t,e,m,u
3.34,x,y,f,a,w,5.84,3.65,y,t,r,g,u
7.28,s,o,f,d,o,6.7,13.0,w,f,f,d,w
4.85,x,y,f,a,y,6.26,8.74,o,f,f,g,a
9.13,x,n,f,a,n,10.93,14.31,n,f,f,d,a
3.93,x,e,f,a,o,4.55,6.87,e,f,f,m,w
4.51,x,n,f,s,p,6.29,9.03,w,t,z,d,u
1.14,c,e,t,a,w,4.85,1.03,n,f,f,d,u
6.28,x,n,f,d,y,5.78,10.81,n,f,f,d,w
10.67,x,n,f,e,p,7.65,9.67,w,f,f,d,s
3.35,b,k,f,a,n,9.35,2.62,g,f,f,g,a
4.27,o,n,f,no_data,w,0.0,0.0,f,f,f,d,a
11.0,x,n,t,d,n,6.35,15.18,n,f,f,d,u
2.69,x,n,f,p,e,4.21,9.81,n,f,f,d,a
8.21,s,p,t,d,p,7.61,15.81,p,t,f,d,u
4.17,f,u,f,a,u,5.23,5.57,u,f,f,d,a
5.96,p,n,f,f,f,5.32,19.74,n,f,f,l,s
4.05,x,n,f,x,u,5.96,3.77,w,f,f,d,u
6.18,p,g,f,no_data,g,8.33,10.65,w,t,z,d,s
2.58,f,o,t,d,n,3.63,6.64,n,f,f,d,a
4.6,x,y,f,x,y,4.48,10.39,y,f,f,d,a
3.16,b,n,f,no_data,k,9.42,5.45,w,t,no_data,g,w
8.91,s,y,f,x,n,7.15,20.97,w,f,f,d,u
8.01,x,n,f,a,n,7.77,8.2,n,t,z,g,a
4.08,x,w,f,d,w,4.13,6.77,w,f,f,m,a
6.18,x,n,f,d,y,5.22,6.38,y,t,no_data,d,a
4.33,o,y,f,f,f,0.0,0.0,f,t,f,d,s
5.88,s,n,f,p,n,3.68,5.49,n,t,f,d,u
3.49,x,e,f,no_data,e,5.26,6.67,e,f,f,d,a
5.0,x,o,f,p,n,6.31,12.17,n,f,f,d,u
10.4,f,y,f,s,y,6.78,18.15,y,f,f,d,a
4.24,f,n,f,x,n,6.14,5.04,n,f,f,l,u
5.93,x,g,f,a,n,6.21,4.87,g,t,l,d,w
5.84,x,n,f,s,g,5.42,8.2,n,f,f,d,w
3.6,b,g,f,a,k,9.85,2.71,n,f,f,g,u
10.57,x,n,t,no_data,w,11.09,17.62,w,t,g,d,u
6.63,f,y,f,s,y,7.31,19.89,e,f,f,d,a
6.27,s,n,t,d,w,7.68,9.44,n,f,f,d,a
2.96,b,n,f,a,k,7.92,2.46,n,f,f,g,u
2.59,s,n,f,d,p,5.29,3.36,n,f,f,l,u
15.52,x,n,t,e,w,10.81,19.22,w,t,no_data,d,a
9.04,s,r,t,d,g,4.47,12.48,g,f,f,d,a
1.23,b,n,f,a,n,3.77,1.49,n,f,f,d,a
3.01,b,n,f,no_data,n,6.54,2.98,w,f,f,d,s
4.65,x,w,f,a,r,5.87,7.55,l,f,f,d,u
2.87,f,o,f,d,o,3.14,5.15,y,f,f,h,a
1.02,x,w,f,a,w,3.68,1.91,e,f,f,d,u
8.28,f,y,f,x,y,5.91,15.75,y,f,f,d,a
4.79,f,k,f,s,w,4.99,8.54,g,f,f,d,a
7.45,s,y,f,a,w,6.03,14.33,g,f,f,d,a
10.09,x,n,f,s,p,8.38,23.38,u,f,f,d,a
3.33,f,r,f,a,r,5.26,6.39,y,f,f,g,u
6.15,f,n,f,d,w,5.61,9.7,n,f,f,d,a
9.32,x,n,t,p,y,8.25,17.7,n,t,p,d,u
4.77,f,n,f,x,e,6.62,4.91,y,f,f,l,u
4.54,x,l,f,d,r,5.44,6.87,l,f,f,l,a
2.2,o,g,f,f,f,2.81,10.8,n,f,f,d,u
3.79,x,o,f,a,n,4.08,5.46,n,t,z,d,w
11.9,f,b,f,d,y,2.29,12.38,w,f,f,d,w
3.26,f,n,f,x,w,4.19,2.31,n,f,f,l,a
6.22,o,n,f,f,f,6.7,19.93,n,f,f,d,s
1.51,o,n,f,no_data,n,5.37,1.92,n,f,f,d,u
1.33,c,n,f,no_data,y,6.9,2.5,y,f,f,g,u
1.69,f,w,f,a,w,2.49,3.02,w,f,f,d,u
2.6,x,n,f,a,w,6.09,3.5,y,t,r,h,u
6.2,x,n,f,e,n,4.33,10.97,w,t,l,w,a
3.86,b,n,f,no_data,n,11.07,6.36,w,t,no_data,g,a
3.57,o,g,f,f,f,0.0,0.0,f,t,f,d,a
11.67,x,n,t,p,e,8.33,26.11,e,f,f,d,u
5.11,x,n,f,p,n,5.81,12.64,e,f,f,d,u
8.22,f,w,f,s,w,6.74,30.31,w,f,f,m,s
2.78,x,y,f,a,w,4.95,3.08,y,t,r,g,a
6.0,x,k,f,e,y,6.48,7.82,k,f,f,m,a
6.51,b,k,f,s,g,5.15,10.49,g,f,f,d,a
11.56,o,n,f,f,f,4.82,28.28,n,f,f,d,s
6.65,f,n,f,s,g,6.26,19.08,u,f,f,g,w
6.66,x,y,f,e,w,5.59,12.06,w,t,g,d,u
4.84,b,k,f,s,w,4.81,9.27,g,f,f,d,u
9.0,x,o,f,a,o,10.32,17.98,o,t,r,d,a
6.84,o,n,f,no_data,w,5.29,24.39,n,f,f,d,a
7.12,x,w,f,d,w,3.61,9.24,w,f,f,d,a
4.31,b,n,f,x,p,7.25,5.67,n,f,f,d,a
2.61,x,o,f,d,o,2.46,5.19,o,f,f,m,a
8.52,f,n,f,d,w,7.54,14.28,n,t,no_data,d,a
3.51,b,u,f,a,g,5.25,5.85,u,f,f,d,u
13.34,x,n,t,e,w,9.9,17.39,w,t,no_data,g,a
6.54,f,b,f,x,w,7.05,11.23,n,f,f,l,a
0.52,x,o,f,d,o,4.16,0.97,y,f,f,g,u
1.74,x,n,f,d,n,2.28,2.81,n,f,f,h,a
9.1,p,n,f,e,w,8.61,18.79,w,t,p,d,u
9.61,s,w,t,d,o,6.39,18.49,w,f,f,d,a
9.15,f,u,f,s,y,8.26,19.49,y,f,f,d,a
6.06,s,b,f,d,o,5.5,12.25,w,f,f,m,a
4.39,f,e,f,x,y,6.7,5.26,n,f,f,d,a
9.49,s,y,t,d,o,5.68,11.97,w,t,f,d,a
9.93,x,n,t,p,e,7.32,22.01,e,f,f,d,u
2.5,b,n,f,no_data,k,6.04,2.28,w,f,f,d,w
4.95,x,w,f,x,w,8.35,9.66,n,t,no_data,g,a
10.44,x,n,t,p,o,8.22,29.13,u,f,f,d,u
4.31,x,n,f,x,n,7.94,9.6,w,t,no_data,g,a
1.41,b,n,f,a,n,4.88,1.55,n,f,f,d,s
7.11,x,n,f,a,y,9.74,9.86,n,t,no_data,d,a
4.81,x,y,f,f,f,4.1,12.33,y,f,f,d,u
6.53,f,o,f,s,y,8.9,11.93,o,f,f,d,a
4.45,f,n,f,x,e,5.35,4.67,n,f,f,d,a
11.57,s,n,f,d,y,5.12,28.42,n,f,f,d,a
10.68,x,n,t,p,e,6.69,27.44,e,f,f,d,a
1.99,f,n,f,no_data,y,6.26,2.8,y,f,f,g,u
10.84,x,w,f,s,p,8.81,18.5,n,f,f,d,a
1.32,x,n,f,no_data,n,3.82,1.09,n,f,f,d,a
5.25,f,y,f,f,f,4.63,14.46,y,f,f,d,u
3.04,b,g,f,a,k,8.57,2.5,n,f,f,g,a
3.84,s,n,f,f,f,6.49,7.89,o,f,f,d,a
11.85,x,n,f,x,n,6.61,22.43,w,f,f,d,u
8.82,x,n,f,p,p,9.59,31.64,n,f,f,d,a
15.71,f,w,t,d,w,5.57,29.13,w,f,f,d,a
8.85,x,n,f,a,n,9.53,15.0,n,f,f,h,a
7.01,x,p,f,s,p,4.51,9.04,p,f,f,d,a
14.26,x,k,f,a,y,6.45,19.28,w,f,f,d,a
10.8,s,u,f,x,n,6.95,20.51,p,f,f,d,w
8.34,x,n,f,no_data,w,5.74,24.0,n,t,e,d,w
3.64,b,e,f,e,w,5.08,3.6,w,t,e,d,u
8.15,x,n,f,p,p,7.37,23.83,n,f,f,d,a
3.64,s,u,f,a,w,3.98,7.37,y,f,f,d,a
3.59,f,b,f,x,w,4.94,2.73,n,f,f,d,u
9.22,p,n,f,p,p,9.72,29.18,n,f,f,d,a
7.68,f,y,f,x,y,5.52,17.64,y,f,f,d,a
5.58,x,e,f,a,g,7.67,8.89,e,t,z,d,a
2.0,b,n,f,a,g,4.8,1.85,n,f,f,d,u
6.82,x,w,t,no_data,n,7.38,13.97,w,t,l,d,u
12.07,x,o,f,a,o,11.04,20.98,y,t,r,d,a
7.31,x,w,t,no_data,g,8.35,15.49,w,t,l,g,u
4.58,b,y,f,no_data,r,7.89,7.52,y,t,z,d,u
9.9,f,y,f,x,n,6.65,23.87,n,f,f,d,w
7.43,f,y,f,a,w,6.23,15.16,g,f,f,d,u
3.47,x,n,f,a,w,5.61,3.62,n,t,r,d,a
5.58,x,y,f,s,y,6.61,13.54,y,f,f,d,a
8.04,x,n,f,p,p,11.31,31.2,n,f,f,d,u
4.91,x,n,f,e,p,3.6,8.71,n,f,f,d,u
9.42,f,k,f,a,w,4.47,15.63,w,f,f,d,u
6.7,s,w,f,d,w,3.23,7.92,w,f,f,g,u
3.34,f,n,f,a,g,3.94,2.79,n,f,f,d,s
3.06,x,w,f,d,p,4.05,2.58,w,f,f,g,a
6.86,x,y,f,a,w,6.29,15.42,g,f,f,d,u
6.94,f,n,f,s,w,6.43,10.35,n,f,f,g,u
6.17,s,n,f,d,w,4.73,8.16,w,f,f,h,u
3.48,o,g,f,f,f,3.78,16.05,n,f,f,d,u
7.24,x,n,f,p,y,7.73,12.57,n,f,f,h,a
1.97,f,n,f,a,p,5.65,3.59,n,f,f,h,u
11.43,x,y,f,x,w,7.51,18.7,w,f,f,d,u
4.65,s,y,f,p,n,3.54,5.05,n,t,f,d,u
4.49,x,n,f,x,w,7.92,9.06,w,t,no_data,d,u
2.59,x,o,f,d,y,2.46,4.97,o,f,f,h,a
11.95,f,y,f,a,w,10.24,16.84,n,t,no_data,d,w
6.62,x,n,f,s,n,5.27,7.4,n,f,f,d,w
0.81,x,p,f,a,n,3.32,0.91,k,f,f,d,a
1.53,x,y,f,a,w,6.21,2.25,y,f,f,d,u
7.68,x,w,t,no_data,g,7.96,16.75,w,t,l,g,a
12.69,f,g,f,e,w,10.96,16.76,w,t,e,d,u
4.91,f,y,f,x,n,6.44,5.4,y,f,f,l,u
3.99,o,r,f,f,f,0.0,0.0,f,t,f,d,s
4.55,f,n,f,e,n,4.97,3.63,w,t,e,m,u
5.16,o,o,f,no_data,y,1.4,13.0,y,f,f,d,w
0.54,x,e,f,a,n,3.81,0.88,k,f,f,d,w
6.32,p,n,f,e,w,6.7,10.75,w,t,p,d,u
11.77,s,o,t,d,o,7.01,17.51,w,f,f,d,a
5.16,f,n,f,x,w,7.09,10.36,n,f,f,l,a
2.91,x,y,f,a,w,5.36,3.49,y,t,r,g,a
9.64,x,u,t,x,u,9.68,21.34,n,f,f,d,a
2.5,f,n,f,d,p,5.39,2.59,n,f,f,l,a
3.4,f,b,f,x,w,3.59,2.55,n,f,f,d,u
3.65,x,n,f,p,n,4.04,9.32,n,f,f,d,a
6.04,x,g,f,a,n,5.81,5.27,w,t,l,d,u
0.71,x,n,f,a,p,3.96,0.95,k,f,f,d,u
10.71,s,u,f,s,b,8.49,21.32,b,f,f,d,w
5.22,x,p,f,no_data,w,3.16,10.97,y,f,f,d,a
6.3,s,y,f,x,y,5.95,16.03,y,f,f,d,a
1.85,b,n,f,a,n,5.91,1.75,n,f,f,h,u
3.25,x,n,f,s,p,3.69,2.54,n,f,f,g,a
9.06,s,n,f,s,b,7.43,18.57,u,f,f,l,w
8.55,p,n,f,p,w,10.47,30.3,n,f,f,d,u
1.13,p,g,f,no_data,g,2.84,1.39,w,f,f,d,w
8.1,x,y,f,p,y,7.24,14.97,y,t,no_data,d,u
8.67,x,n,f,a,k,8.32,9.03,n,t,z,g,u
10.6,f,n,t,e,g,9.27,16.76,w,t,l,m,u
4.74,x,y,f,a,y,6.14,7.78,o,f,f,g,u
7.32,s,y,f,d,y,4.26,7.06,o,f,f,h,a
4.15,o,g,f,f,f,0.0,0.0,f,t,f,d,u
4.39,f,w,f,x,g,6.19,3.93,w,f,f,d,a
7.67,s,n,t,d,w,7.84,7.87,n,f,f,d,a
3.28,c,w,f,a,n,3.88,3.89,w,f,f,p,u
6.03,f,k,f,s,g,4.13,9.05,g,f,f,d,a
8.85,x,n,t,d,w,8.23,9.1,n,f,f,d,a
6.27,x,g,f,a,n,5.4,4.49,g,t,l,d,a
6.63,x,y,f,p,y,6.99,14.2,y,t,no_data,d,u
3.54,x,y,f,a,o,3.49,7.75,w,f,f,d,u
2.53,f,n,f,s,p,3.32,2.76,n,f,f,g,a
3.05,b,n,f,no_data,u,4.85,4.2,w,f,f,d,u
10.93,f,n,t,d,n,5.85,13.9,n,f,f,h,u
3.89,x,e,f,a,e,4.24,6.72,o,f,f,m,u
7.98,f,p,f,s,p,3.86,8.81,p,f,f,d,w
9.75,x,n,f,a,w,8.58,27.5,w,f,f,d,a
13.14,f,n,f,e,w,10.94,14.47,w,t,g,d,a
11.71,x,r,t,d,w,5.53,27.57,r,f,f,g,u
8.46,x,n,f,a,n,8.27,12.02,n,f,f,d,a
